Unnamed: 0,ID,KML_ha,REDD,fid,polygon_ID,polygon_ha,year,def,defc,IL,pa,mine,timber,conservation,tree,access,dem,slope,fric,mm_ID,mm,buf1k_def,buf1k_defc,buf10k_def,buf10k_defc
11016,934,301924,0,1158,1158,301924,2005,613.06,5688.87,0.993,0.0,0.952,0.0,0.786,0.97,269.5533,937.4497,2.5694,0.0417,1158 2005,1149,66,594,966,6842
12995,934,301924,0,1158,1158,301924,2006,1251.5,6940.37,0.993,0.0,0.952,0.0,0.786,0.97,269.5533,937.4497,2.5694,0.0417,1158 2006,1420,69,664,1041,7883
14974,934,301924,0,1158,1158,301924,2007,1894.98,8835.36,0.993,0.0,0.952,0.0,0.786,0.97,269.5533,937.4497,2.5694,0.0417,1158 2007,2341,158,822,1803,9687
16953,934,301924,0,1158,1158,301924,2008,1281.55,10116.9,0.993,0.0,0.952,0.0,0.786,0.97,269.5533,937.4497,2.5694,0.0417,1158 2008,1205,91,913,711,10398
18932,934,301924,0,1158,1158,301924,2009,4821.58,14938.48,0.993,0.0,0.952,0.0,0.786,0.97,269.5533,937.4497,2.5694,0.0417,1158 2009,1440,399,1312,3726,14124
20911,934,301924,0,1158,1158,301924,2010,1729.37,16667.84,0.993,0.0,0.952,0.0,0.786,0.97,269.5533,937.4497,2.5694,0.0417,1158 2010,1692,69,1381,739,14863
22890,934,301924,0,1158,1158,301924,2011,2988.37,19656.22,0.993,0.0,0.952,0.0,0.786,0.97,269.5533,937.4497,2.5694,0.0417,1158 2011,1468,239,1620,1750,16613
24869,934,301924,0,1158,1158,301924,2012,2260.53,21916.75,0.993,0.0,0.952,0.0,0.786,0.97,269.5533,937.4497,2.5694,0.0417,1158 2012,1090,160,1780,1373,17986
26848,934,301924,0,1158,1158,301924,2013,6319.44,28236.19,0.993,0.0,0.952,0.0,0.786,0.97,269.5533,937.4497,2.5694,0.0417,1158 2013,959,300,2080,3416,21403
28827,934,301924,0,1158,1158,301924,2014,8406.58,36642.77,0.993,0.0,0.952,0.0,0.786,0.97,269.5533,937.4497,2.5694,0.0417,1158 2014,930,434,2514,4816,26218
30806,934,301924,0,1158,1158,301924,2015,3901.78,40544.55,0.993,0.0,0.952,0.0,0.786,0.97,269.5533,937.4497,2.5694,0.0417,1158 2015,1035,287,2801,3636,29854
32785,934,301924,0,1158,1158,301924,2016,10334.17,50878.72,0.993,0.0,0.952,0.0,0.786,0.97,269.5533,937.4497,2.5694,0.0417,1158 2016,872,464,3265,6790,36645
34764,934,301924,0,1158,1158,301924,2017,11081.59,61960.31,0.993,0.0,0.952,0.0,0.786,0.97,269.5533,937.4497,2.5694,0.0417,1158 2017,1028,504,3769,6351,42996
36743,934,301924,0,1158,1158,301924,2018,12946.58,74906.89,0.993,0.0,0.952,0.0,0.786,0.97,269.5533,937.4497,2.5694,0.0417,1158 2018,960,739,4508,8853,51849
38722,934,301924,0,1158,1158,301924,2019,15665.94,90572.83,0.993,0.0,0.952,0.0,0.786,0.97,269.5533,937.4497,2.5694,0.0417,1158 2019,1098,771,5279,7889,59739
40701,934,301924,0,1158,1158,301924,2020,10421.31,100994.14,0.993,0.0,0.952,0.0,0.786,0.97,269.5533,937.4497,2.5694,0.0417,1158 2020,1543,591,5870,6039,65777
3101,934,304152,0,1159,1159,304152,2001,44.1,44.1,0.025,0.0,0.99,0.0,0.0,0.36,150.657,1461.4806,3.6198,0.0153,1159 2001,1065,0,0,31,31
5080,934,304152,0,1159,1159,304152,2002,135.67,179.77,0.025,0.0,0.99,0.0,0.0,0.36,150.657,1461.4806,3.6198,0.0153,1159 2002,994,7,7,61,92
7059,934,304152,0,1159,1159,304152,2003,225.73,405.5,0.025,0.0,0.99,0.0,0.0,0.36,150.657,1461.4806,3.6198,0.0153,1159 2003,954,9,16,100,192
9038,934,304152,0,1159,1159,304152,2004,58.91,464.41,0.025,0.0,0.99,0.0,0.0,0.36,150.657,1461.4806,3.6198,0.0153,1159 2004,1175,5,21,62,254
11017,934,304152,0,1159,1159,304152,2005,325.16,789.58,0.025,0.0,0.99,0.0,0.0,0.36,150.657,1461.4806,3.6198,0.0153,1159 2005,1019,8,29,135,389
12996,934,304152,0,1159,1159,304152,2006,70.67,860.25,0.025,0.0,0.99,0.0,0.0,0.36,150.657,1461.4806,3.6198,0.0153,1159 2006,1039,2,30,41,430
14975,934,304152,0,1159,1159,304152,2007,723.65,1583.9,0.025,0.0,0.99,0.0,0.0,0.36,150.657,1461.4806,3.6198,0.0153,1159 2007,1056,28,58,300,730
16954,934,304152,0,1159,1159,304152,2008,132.35,1716.26,0.025,0.0,0.99,0.0,0.0,0.36,150.657,1461.4806,3.6198,0.0153,1159 2008,1159,16,73,118,848
18933,934,304152,0,1159,1159,304152,2009,838.82,2555.08,0.025,0.0,0.99,0.0,0.0,0.36,150.657,1461.4806,3.6198,0.0153,1159 2009,1049,49,122,852,1700
20912,934,304152,0,1159,1159,304152,2010,534.02,3089.09,0.025,0.0,0.99,0.0,0.0,0.36,150.657,1461.4806,3.6198,0.0153,1159 2010,816,20,142,223,1923
22891,934,304152,0,1159,1159,304152,2011,297.48,3386.58,0.025,0.0,0.99,0.0,0.0,0.36,150.657,1461.4806,3.6198,0.0153,1159 2011,1205,10,152,118,2041
24870,934,304152,0,1159,1159,304152,2012,271.8,3658.38,0.025,0.0,0.99,0.0,0.0,0.36,150.657,1461.4806,3.6198,0.0153,1159 2012,783,28,180,498,2539
26849,934,304152,0,1159,1159,304152,2013,415.06,4073.44,0.025,0.0,0.99,0.0,0.0,0.36,150.657,1461.4806,3.6198,0.0153,1159 2013,1136,20,199,222,2761
28828,934,304152,0,1159,1159,304152,2014,733.45,4806.89,0.025,0.0,0.99,0.0,0.0,0.36,150.657,1461.4806,3.6198,0.0153,1159 2014,929,34,233,343,3104
30807,934,304152,0,1159,1159,304152,2015,291.71,5098.59,0.025,0.0,0.99,0.0,0.0,0.36,150.657,1461.4806,3.6198,0.0153,1159 2015,1096,24,257,251,3355
32786,934,304152,0,1159,1159,304152,2016,423.2,5521.8,0.025,0.0,0.99,0.0,0.0,0.36,150.657,1461.4806,3.6198,0.0153,1159 2016,879,24,280,316,3671
34765,934,304152,0,1159,1159,304152,2017,555.53,6077.33,0.025,0.0,0.99,0.0,0.0,0.36,150.657,1461.4806,3.6198,0.0153,1159 2017,947,25,306,300,3971
36744,934,304152,0,1159,1159,304152,2018,1034.02,7111.35,0.025,0.0,0.99,0.0,0.0,0.36,150.657,1461.4806,3.6198,0.0153,1159 2018,858,56,362,894,4865
38723,934,304152,0,1159,1159,304152,2019,721.23,7832.58,0.025,0.0,0.99,0.0,0.0,0.36,150.657,1461.4806,3.6198,0.0153,1159 2019,871,41,403,537,5401
40702,934,304152,0,1159,1159,304152,2020,964.58,8797.16,0.025,0.0,0.99,0.0,0.0,0.36,150.657,1461.4806,3.6198,0.0153,1159 2020,1171,101,504,991,6392
3102,934,302311,0,1160,1160,302311,2001,923.48,923.48,0.0,0.0,0.105,0.204,0.0,0.96,411.2627,428.4444,1.474,0.0394,1160 2001,1858,166,166,1276,1276
5081,934,302311,0,1160,1160,302311,2002,2779.74,3703.22,0.0,0.0,0.105,0.204,0.0,0.96,411.2627,428.4444,1.474,0.0394,1160 2002,1578,385,550,3233,4509
7060,934,302311,0,1160,1160,302311,2003,559.42,4262.64,0.0,0.0,0.105,0.204,0.0,0.96,411.2627,428.4444,1.474,0.0394,1160 2003,1516,70,620,533,5042
9039,934,302311,0,1160,1160,302311,2004,54.22,4316.86,0.0,0.0,0.105,0.204,0.0,0.96,411.2627,428.4444,1.474,0.0394,1160 2004,1489,11,632,83,5124
11018,934,302311,0,1160,1160,302311,2005,282.79,4599.66,0.0,0.0,0.105,0.204,0.0,0.96,411.2627,428.4444,1.474,0.0394,1160 2005,1623,63,695,459,5583
12997,934,302311,0,1160,1160,302311,2006,642.0,5241.66,0.0,0.0,0.105,0.204,0.0,0.96,411.2627,428.4444,1.474,0.0394,1160 2006,1794,109,804,902,6485
14976,934,302311,0,1160,1160,302311,2007,557.09,5798.75,0.0,0.0,0.105,0.204,0.0,0.96,411.2627,428.4444,1.474,0.0394,1160 2007,1609,149,953,1208,7693
16955,934,302311,0,1160,1160,302311,2008,278.66,6077.4,0.0,0.0,0.105,0.204,0.0,0.96,411.2627,428.4444,1.474,0.0394,1160 2008,1683,39,992,290,7983
18934,934,302311,0,1160,1160,302311,2009,888.73,6966.13,0.0,0.0,0.105,0.204,0.0,0.96,411.2627,428.4444,1.474,0.0394,1160 2009,1905,254,1245,2000,9984
20913,934,302311,0,1160,1160,302311,2010,2893.34,9859.47,0.0,0.0,0.105,0.204,0.0,0.96,411.2627,428.4444,1.474,0.0394,1160 2010,1781,511,1756,4130,14113
22892,934,302311,0,1160,1160,302311,2011,1901.3,11760.77,0.0,0.0,0.105,0.204,0.0,0.96,411.2627,428.4444,1.474,0.0394,1160 2011,1581,249,2005,2735,16848
24871,934,302311,0,1160,1160,302311,2012,2480.68,14241.45,0.0,0.0,0.105,0.204,0.0,0.96,411.2627,428.4444,1.474,0.0394,1160 2012,1607,369,2374,2891,19739
26850,934,302311,0,1160,1160,302311,2013,2064.4,16305.85,0.0,0.0,0.105,0.204,0.0,0.96,411.2627,428.4444,1.474,0.0394,1160 2013,1627,313,2687,2737,22476
28829,934,302311,0,1160,1160,302311,2014,3840.6,20146.45,0.0,0.0,0.105,0.204,0.0,0.96,411.2627,428.4444,1.474,0.0394,1160 2014,1416,457,3144,4747,27223
30808,934,302311,0,1160,1160,302311,2015,2899.9,23046.35,0.0,0.0,0.105,0.204,0.0,0.96,411.2627,428.4444,1.474,0.0394,1160 2015,1599,364,3508,4054,31276
32787,934,302311,0,1160,1160,302311,2016,4009.42,27055.77,0.0,0.0,0.105,0.204,0.0,0.96,411.2627,428.4444,1.474,0.0394,1160 2016,1284,617,4125,5818,37094
34766,934,302311,0,1160,1160,302311,2017,6185.6,33241.37,0.0,0.0,0.105,0.204,0.0,0.96,411.2627,428.4444,1.474,0.0394,1160 2017,1389,794,4919,6945,44040
36745,934,302311,0,1160,1160,302311,2018,4272.37,37513.75,0.0,0.0,0.105,0.204,0.0,0.96,411.2627,428.4444,1.474,0.0394,1160 2018,1804,502,5421,5190,49229
38724,934,302311,0,1160,1160,302311,2019,4573.81,42087.56,0.0,0.0,0.105,0.204,0.0,0.96,411.2627,428.4444,1.474,0.0394,1160 2019,1278,608,6029,5586,54815
40703,934,302311,0,1160,1160,302311,2020,3112.16,45199.72,0.0,0.0,0.105,0.204,0.0,0.96,411.2627,428.4444,1.474,0.0394,1160 2020,1236,507,6536,4521,59336
3103,934,297315,0,1161,1161,297315,2001,154.01,154.01,0.0,0.0,0.856,0.001,0.0,0.76,92.5055,185.5418,4.438,0.0216,1161 2001,1049,21,21,280,280
5082,934,297315,0,1161,1161,297315,2002,1041.65,1195.65,0.0,0.0,0.856,0.001,0.0,0.76,92.5055,185.5418,4.438,0.0216,1161 2002,1175,108,128,974,1255
7061,934,297315,0,1161,1161,297315,2003,163.38,1359.03,0.0,0.0,0.856,0.001,0.0,0.76,92.5055,185.5418,4.438,0.0216,1161 2003,1302,19,147,109,1363
9040,934,297315,0,1161,1161,297315,2004,634.87,1993.91,0.0,0.0,0.856,0.001,0.0,0.76,92.5055,185.5418,4.438,0.0216,1161 2004,1281,59,206,389,1752
11019,934,297315,0,1161,1161,297315,2005,167.07,2160.97,0.0,0.0,0.856,0.001,0.0,0.76,92.5055,185.5418,4.438,0.0216,1161 2005,1076,17,223,114,1867
12998,934,297315,0,1161,1161,297315,2006,964.32,3125.29,0.0,0.0,0.856,0.001,0.0,0.76,92.5055,185.5418,4.438,0.0216,1161 2006,1495,97,320,652,2519
14977,934,297315,0,1161,1161,297315,2007,781.09,3906.38,0.0,0.0,0.856,0.001,0.0,0.76,92.5055,185.5418,4.438,0.0216,1161 2007,1423,60,381,577,3096
16956,934,297315,0,1161,1161,297315,2008,193.38,4099.77,0.0,0.0,0.856,0.001,0.0,0.76,92.5055,185.5418,4.438,0.0216,1161 2008,1485,13,393,160,3256
18935,934,297315,0,1161,1161,297315,2009,1644.53,5744.3,0.0,0.0,0.856,0.001,0.0,0.76,92.5055,185.5418,4.438,0.0216,1161 2009,1443,153,547,1509,4765
20914,934,297315,0,1161,1161,297315,2010,933.16,6677.46,0.0,0.0,0.856,0.001,0.0,0.76,92.5055,185.5418,4.438,0.0216,1161 2010,1324,52,599,454,5219
22893,934,297315,0,1161,1161,297315,2011,3537.64,10215.1,0.0,0.0,0.856,0.001,0.0,0.76,92.5055,185.5418,4.438,0.0216,1161 2011,1229,402,1000,3813,9032
24872,934,297315,0,1161,1161,297315,2012,1048.42,11263.51,0.0,0.0,0.856,0.001,0.0,0.76,92.5055,185.5418,4.438,0.0216,1161 2012,1150,72,1073,731,9763
26851,934,297315,0,1161,1161,297315,2013,4808.27,16071.78,0.0,0.0,0.856,0.001,0.0,0.76,92.5055,185.5418,4.438,0.0216,1161 2013,1234,359,1432,3200,12963
28830,934,297315,0,1161,1161,297315,2014,16941.61,33013.39,0.0,0.0,0.856,0.001,0.0,0.76,92.5055,185.5418,4.438,0.0216,1161 2014,1119,1243,2675,11701,24664
30809,934,297315,0,1161,1161,297315,2015,7683.61,40697.0,0.0,0.0,0.856,0.001,0.0,0.76,92.5055,185.5418,4.438,0.0216,1161 2015,1137,547,3221,5506,30170
32788,934,297315,0,1161,1161,297315,2016,3977.04,44674.04,0.0,0.0,0.856,0.001,0.0,0.76,92.5055,185.5418,4.438,0.0216,1161 2016,2009,332,3553,3844,34015
34767,934,297315,0,1161,1161,297315,2017,5476.97,50151.01,0.0,0.0,0.856,0.001,0.0,0.76,92.5055,185.5418,4.438,0.0216,1161 2017,2417,476,4029,5632,39647
36746,934,297315,0,1161,1161,297315,2018,4100.84,54251.84,0.0,0.0,0.856,0.001,0.0,0.76,92.5055,185.5418,4.438,0.0216,1161 2018,1137,315,4344,3339,42986
38725,934,297315,0,1161,1161,297315,2019,4597.89,58849.73,0.0,0.0,0.856,0.001,0.0,0.76,92.5055,185.5418,4.438,0.0216,1161 2019,3320,337,4681,3808,46794
40704,934,297315,0,1161,1161,297315,2020,3112.75,61962.48,0.0,0.0,0.856,0.001,0.0,0.76,92.5055,185.5418,4.438,0.0216,1161 2020,1404,237,4918,2975,49769
3104,934,302010,0,1162,1162,302010,2001,327.81,327.81,0.0,0.0,0.0,0.0,0.047,0.84,573.3328,340.232,0.7236,0.0378,1162 2001,1809,14,14,227,227
5083,934,302010,0,1162,1162,302010,2002,765.67,1093.49,0.0,0.0,0.0,0.0,0.047,0.84,573.3328,340.232,0.7236,0.0378,1162 2002,1594,84,98,396,623
7062,934,302010,0,1162,1162,302010,2003,59.1,1152.59,0.0,0.0,0.0,0.0,0.047,0.84,573.3328,340.232,0.7236,0.0378,1162 2003,1505,6,104,67,689
9041,934,302010,0,1162,1162,302010,2004,55.23,1207.82,0.0,0.0,0.0,0.0,0.047,0.84,573.3328,340.232,0.7236,0.0378,1162 2004,1651,1,105,14,703
11020,934,302010,0,1162,1162,302010,2005,937.37,2145.18,0.0,0.0,0.0,0.0,0.047,0.84,573.3328,340.232,0.7236,0.0378,1162 2005,1686,29,134,296,999
12999,934,302010,0,1162,1162,302010,2006,134.31,2279.49,0.0,0.0,0.0,0.0,0.047,0.84,573.3328,340.232,0.7236,0.0378,1162 2006,1814,5,138,111,1110
14978,934,302010,0,1162,1162,302010,2007,225.41,2504.9,0.0,0.0,0.0,0.0,0.047,0.84,573.3328,340.232,0.7236,0.0378,1162 2007,1761,17,156,118,1228
16957,934,302010,0,1162,1162,302010,2008,110.24,2615.14,0.0,0.0,0.0,0.0,0.047,0.84,573.3328,340.232,0.7236,0.0378,1162 2008,1977,6,161,26,1254
18936,934,302010,0,1162,1162,302010,2009,1384.81,3999.95,0.0,0.0,0.0,0.0,0.047,0.84,573.3328,340.232,0.7236,0.0378,1162 2009,1891,105,266,755,2008
20915,934,302010,0,1162,1162,302010,2010,1305.14,5305.09,0.0,0.0,0.0,0.0,0.047,0.84,573.3328,340.232,0.7236,0.0378,1162 2010,1702,80,347,617,2626
22894,934,302010,0,1162,1162,302010,2011,1569.78,6874.87,0.0,0.0,0.0,0.0,0.047,0.84,573.3328,340.232,0.7236,0.0378,1162 2011,1806,79,425,527,3153
24873,934,302010,0,1162,1162,302010,2012,666.73,7541.61,0.0,0.0,0.0,0.0,0.047,0.84,573.3328,340.232,0.7236,0.0378,1162 2012,2069,26,451,228,3381
26852,934,302010,0,1162,1162,302010,2013,830.06,8371.66,0.0,0.0,0.0,0.0,0.047,0.84,573.3328,340.232,0.7236,0.0378,1162 2013,1689,50,501,603,3984
28831,934,302010,0,1162,1162,302010,2014,3118.48,11490.15,0.0,0.0,0.0,0.0,0.047,0.84,573.3328,340.232,0.7236,0.0378,1162 2014,1543,162,663,1409,5393
30810,934,302010,0,1162,1162,302010,2015,1174.53,12664.67,0.0,0.0,0.0,0.0,0.047,0.84,573.3328,340.232,0.7236,0.0378,1162 2015,1673,48,711,672,6065
32789,934,302010,0,1162,1162,302010,2016,1563.04,14227.71,0.0,0.0,0.0,0.0,0.047,0.84,573.3328,340.232,0.7236,0.0378,1162 2016,1447,60,771,805,6870
34768,934,302010,0,1162,1162,302010,2017,4350.45,18578.16,0.0,0.0,0.0,0.0,0.047,0.84,573.3328,340.232,0.7236,0.0378,1162 2017,1520,125,897,1331,8201
36747,934,302010,0,1162,1162,302010,2018,1796.05,20374.21,0.0,0.0,0.0,0.0,0.047,0.84,573.3328,340.232,0.7236,0.0378,1162 2018,1963,78,975,961,9161
38726,934,302010,0,1162,1162,302010,2019,2138.46,22512.68,0.0,0.0,0.0,0.0,0.047,0.84,573.3328,340.232,0.7236,0.0378,1162 2019,1446,105,1080,1240,10401
40705,934,302010,0,1162,1162,302010,2020,952.83,23465.5,0.0,0.0,0.0,0.0,0.047,0.84,573.3328,340.232,0.7236,0.0378,1162 2020,1242,46,1126,511,10912
3105,934,301971,0,1163,1163,301971,2001,370.97,370.97,1.0,0.0,0.444,0.0,0.707,0.94,269.4732,1275.4307,8.8731,0.0493,1163 2001,2023,45,45,320,320
5084,934,301971,0,1163,1163,301971,2002,364.59,735.55,1.0,0.0,0.444,0.0,0.707,0.94,269.4732,1275.4307,8.8731,0.0493,1163 2002,1472,33,78,227,547
7063,934,301971,0,1163,1163,301971,2003,246.55,982.1,1.0,0.0,0.444,0.0,0.707,0.94,269.4732,1275.4307,8.8731,0.0493,1163 2003,1690,25,103,310,857
9042,934,301971,0,1163,1163,301971,2004,283.56,1265.66,1.0,0.0,0.444,0.0,0.707,0.94,269.4732,1275.4307,8.8731,0.0493,1163 2004,1121,28,131,291,1148
11021,934,301971,0,1163,1163,301971,2005,689.41,1955.07,1.0,0.0,0.444,0.0,0.707,0.94,269.4732,1275.4307,8.8731,0.0493,1163 2005,1284,50,181,424,1572
13000,934,301971,0,1163,1163,301971,2006,463.32,2418.4,1.0,0.0,0.444,0.0,0.707,0.94,269.4732,1275.4307,8.8731,0.0493,1163 2006,1789,66,247,413,1985
14979,934,301971,0,1163,1163,301971,2007,539.78,2958.17,1.0,0.0,0.444,0.0,0.707,0.94,269.4732,1275.4307,8.8731,0.0493,1163 2007,1979,68,316,491,2476
16958,934,301971,0,1163,1163,301971,2008,287.29,3245.46,1.0,0.0,0.444,0.0,0.707,0.94,269.4732,1275.4307,8.8731,0.0493,1163 2008,1489,27,343,253,2728
18937,934,301971,0,1163,1163,301971,2009,419.45,3664.91,1.0,0.0,0.444,0.0,0.707,0.94,269.4732,1275.4307,8.8731,0.0493,1163 2009,1391,17,360,525,3253
20916,934,301971,0,1163,1163,301971,2010,577.43,4242.34,1.0,0.0,0.444,0.0,0.707,0.94,269.4732,1275.4307,8.8731,0.0493,1163 2010,1733,33,393,447,3700
22895,934,301971,0,1163,1163,301971,2011,662.64,4904.98,1.0,0.0,0.444,0.0,0.707,0.94,269.4732,1275.4307,8.8731,0.0493,1163 2011,2813,85,477,600,4300
24874,934,301971,0,1163,1163,301971,2012,354.84,5259.82,1.0,0.0,0.444,0.0,0.707,0.94,269.4732,1275.4307,8.8731,0.0493,1163 2012,1300,68,545,316,4616
26853,934,301971,0,1163,1163,301971,2013,1427.04,6686.86,1.0,0.0,0.444,0.0,0.707,0.94,269.4732,1275.4307,8.8731,0.0493,1163 2013,1457,157,703,1657,6274
28832,934,301971,0,1163,1163,301971,2014,1942.17,8629.03,1.0,0.0,0.444,0.0,0.707,0.94,269.4732,1275.4307,8.8731,0.0493,1163 2014,1107,250,953,1893,8166
30811,934,301971,0,1163,1163,301971,2015,1053.25,9682.28,1.0,0.0,0.444,0.0,0.707,0.94,269.4732,1275.4307,8.8731,0.0493,1163 2015,1263,117,1070,1343,9509
32790,934,301971,0,1163,1163,301971,2016,1132.9,10815.18,1.0,0.0,0.444,0.0,0.707,0.94,269.4732,1275.4307,8.8731,0.0493,1163 2016,830,127,1197,957,10466
34769,934,301971,0,1163,1163,301971,2017,1436.31,12251.49,1.0,0.0,0.444,0.0,0.707,0.94,269.4732,1275.4307,8.8731,0.0493,1163 2017,893,113,1310,1567,12033
36748,934,301971,0,1163,1163,301971,2018,2012.96,14264.44,1.0,0.0,0.444,0.0,0.707,0.94,269.4732,1275.4307,8.8731,0.0493,1163 2018,964,125,1436,1944,13977
38727,934,301971,0,1163,1163,301971,2019,1457.59,15722.03,1.0,0.0,0.444,0.0,0.707,0.94,269.4732,1275.4307,8.8731,0.0493,1163 2019,1121,152,1588,1559,15536
40706,934,301971,0,1163,1163,301971,2020,2092.44,17814.47,1.0,0.0,0.444,0.0,0.707,0.94,269.4732,1275.4307,8.8731,0.0493,1163 2020,1473,118,1706,1675,17211
3106,934,302871,0,1164,1164,302871,2001,1845.55,1845.55,0.549,0.0,0.843,0.0,0.705,0.9,339.4442,516.3251,4.907,0.0411,1164 2001,748,103,103,1487,1487
5085,934,302871,0,1164,1164,302871,2002,1697.44,3542.99,0.549,0.0,0.843,0.0,0.705,0.9,339.4442,516.3251,4.907,0.0411,1164 2002,1950,92,195,1260,2747
7064,934,302871,0,1164,1164,302871,2003,73.78,3616.78,0.549,0.0,0.843,0.0,0.705,0.9,339.4442,516.3251,4.907,0.0411,1164 2003,1078,8,202,76,2823
9043,934,302871,0,1164,1164,302871,2004,1525.84,5142.62,0.549,0.0,0.843,0.0,0.705,0.9,339.4442,516.3251,4.907,0.0411,1164 2004,1267,118,321,932,3755
11022,934,302871,0,1164,1164,302871,2005,2586.56,7729.18,0.549,0.0,0.843,0.0,0.705,0.9,339.4442,516.3251,4.907,0.0411,1164 2005,1388,172,492,2063,5818
13001,934,302871,0,1164,1164,302871,2006,2252.23,9981.4,0.549,0.0,0.843,0.0,0.705,0.9,339.4442,516.3251,4.907,0.0411,1164 2006,1892,168,660,2694,8513
14980,934,302871,0,1164,1164,302871,2007,7.04,9988.44,0.549,0.0,0.843,0.0,0.705,0.9,339.4442,516.3251,4.907,0.0411,1164 2007,1554,0,660,4,8517
16959,934,302871,0,1164,1164,302871,2008,479.94,10468.39,0.549,0.0,0.843,0.0,0.705,0.9,339.4442,516.3251,4.907,0.0411,1164 2008,1434,115,775,1112,9629
18938,934,302871,0,1164,1164,302871,2009,714.15,11182.53,0.549,0.0,0.843,0.0,0.705,0.9,339.4442,516.3251,4.907,0.0411,1164 2009,1723,17,791,287,9916
20917,934,302871,0,1164,1164,302871,2010,5022.84,16205.38,0.549,0.0,0.843,0.0,0.705,0.9,339.4442,516.3251,4.907,0.0411,1164 2010,1739,388,1179,5200,15116
22896,934,302871,0,1164,1164,302871,2011,115.04,16320.42,0.549,0.0,0.843,0.0,0.705,0.9,339.4442,516.3251,4.907,0.0411,1164 2011,1336,14,1193,92,15209
24875,934,302871,0,1164,1164,302871,2012,3032.77,19353.19,0.549,0.0,0.843,0.0,0.705,0.9,339.4442,516.3251,4.907,0.0411,1164 2012,1584,207,1400,4220,19428
26854,934,302871,0,1164,1164,302871,2013,2997.18,22350.37,0.549,0.0,0.843,0.0,0.705,0.9,339.4442,516.3251,4.907,0.0411,1164 2013,1251,239,1638,2761,22189
28833,934,302871,0,1164,1164,302871,2014,3926.48,26276.85,0.549,0.0,0.843,0.0,0.705,0.9,339.4442,516.3251,4.907,0.0411,1164 2014,1602,391,2029,4167,26356
30812,934,302871,0,1164,1164,302871,2015,3826.94,30103.79,0.549,0.0,0.843,0.0,0.705,0.9,339.4442,516.3251,4.907,0.0411,1164 2015,1232,383,2412,4093,30449
32791,934,302871,0,1164,1164,302871,2016,4893.18,34996.96,0.549,0.0,0.843,0.0,0.705,0.9,339.4442,516.3251,4.907,0.0411,1164 2016,1447,513,2925,4259,34707
34770,934,302871,0,1164,1164,302871,2017,7856.74,42853.71,0.549,0.0,0.843,0.0,0.705,0.9,339.4442,516.3251,4.907,0.0411,1164 2017,1554,877,3802,9138,43846
36749,934,302871,0,1164,1164,302871,2018,3122.7,45976.4,0.549,0.0,0.843,0.0,0.705,0.9,339.4442,516.3251,4.907,0.0411,1164 2018,1475,317,4119,2979,46825
38728,934,302871,0,1164,1164,302871,2019,2202.51,48178.91,0.549,0.0,0.843,0.0,0.705,0.9,339.4442,516.3251,4.907,0.0411,1164 2019,1206,202,4321,2464,49289
40707,934,302871,0,1164,1164,302871,2020,4373.26,52552.18,0.549,0.0,0.843,0.0,0.705,0.9,339.4442,516.3251,4.907,0.0411,1164 2020,1067,407,4729,3871,53160
3107,934,302560,0,1165,1165,302560,2001,1223.18,1223.18,0.0,0.0,0.026,0.0,0.056,0.48,158.0,379.0224,1.2338,0.0131,1165 2001,1324,102,102,969,969
5086,934,302560,0,1165,1165,302560,2002,1346.85,2570.03,0.0,0.0,0.026,0.0,0.056,0.48,158.0,379.0224,1.2338,0.0131,1165 2002,1997,95,197,955,1924
7065,934,302560,0,1165,1165,302560,2003,90.55,2660.58,0.0,0.0,0.026,0.0,0.056,0.48,158.0,379.0224,1.2338,0.0131,1165 2003,1426,12,209,114,2037
9044,934,302560,0,1165,1165,302560,2004,944.65,3605.23,0.0,0.0,0.026,0.0,0.056,0.48,158.0,379.0224,1.2338,0.0131,1165 2004,1423,100,309,963,3001
11023,934,302560,0,1165,1165,302560,2005,122.35,3727.58,0.0,0.0,0.026,0.0,0.056,0.48,158.0,379.0224,1.2338,0.0131,1165 2005,1559,14,323,150,3151
13002,934,302560,0,1165,1165,302560,2006,105.06,3832.64,0.0,0.0,0.026,0.0,0.056,0.48,158.0,379.0224,1.2338,0.0131,1165 2006,1676,16,339,79,3230
14981,934,302560,0,1165,1165,302560,2007,257.55,4090.19,0.0,0.0,0.026,0.0,0.056,0.48,158.0,379.0224,1.2338,0.0131,1165 2007,1664,34,372,328,3558
16960,934,302560,0,1165,1165,302560,2008,1654.49,5744.67,0.0,0.0,0.026,0.0,0.056,0.48,158.0,379.0224,1.2338,0.0131,1165 2008,1449,107,479,1089,4647
18939,934,302560,0,1165,1165,302560,2009,347.09,6091.77,0.0,0.0,0.026,0.0,0.056,0.48,158.0,379.0224,1.2338,0.0131,1165 2009,1528,49,528,462,5110
20918,934,302560,0,1165,1165,302560,2010,4626.88,10718.64,0.0,0.0,0.026,0.0,0.056,0.48,158.0,379.0224,1.2338,0.0131,1165 2010,1332,291,819,2684,7794
22897,934,302560,0,1165,1165,302560,2011,340.74,11059.38,0.0,0.0,0.026,0.0,0.056,0.48,158.0,379.0224,1.2338,0.0131,1165 2011,1433,56,875,402,8196
24876,934,302560,0,1165,1165,302560,2012,497.22,11556.61,0.0,0.0,0.026,0.0,0.056,0.48,158.0,379.0224,1.2338,0.0131,1165 2012,1391,46,921,645,8841
