Unnamed: 0,ID,KML_ha,REDD,fid,polygon_ID,polygon_ha,year,def,defc,pa,IL,mine,palm,river,road,urban,tree,access,dem,slope,fric,mm_ID,mm,buf1k_def,buf1k_defc,buf10k_def,buf10k_defc
186050,1566,1753035,0,7878,7878,1724344,2019,399.65,3553.51,0.182,0.021,0.0,0.0,0.0788,0.0686,0.5769,0.09,817.5045,105.0,0.7539,0.0123,7878 2019,2408,10,356,154,2020
195377,1566,1753035,0,7878,7878,1724344,2020,269.64,3823.15,0.182,0.021,0.0,0.0,0.0788,0.0686,0.5769,0.09,817.5045,105.0,0.7539,0.0123,7878 2020,2127,18,373,382,2402
18165,1566,1753035,0,7879,7879,1724344,2001,6788.24,6788.24,0.269,0.008,0.015,0.0,0.1269,0.039,0.2662,0.69,199.4456,791.5287,9.1235,0.0398,7879 2001,1692,173,173,3333,3333
27492,1566,1753035,0,7879,7879,1724344,2002,7569.57,14357.82,0.269,0.008,0.015,0.0,0.1269,0.039,0.2662,0.69,199.4456,791.5287,9.1235,0.0398,7879 2002,2047,289,462,3729,7061
36819,1566,1753035,0,7879,7879,1724344,2003,2004.25,16362.07,0.269,0.008,0.015,0.0,0.1269,0.039,0.2662,0.69,199.4456,791.5287,9.1235,0.0398,7879 2003,1774,51,513,888,7949
46146,1566,1753035,0,7879,7879,1724344,2004,18006.53,34368.6,0.269,0.008,0.015,0.0,0.1269,0.039,0.2662,0.69,199.4456,791.5287,9.1235,0.0398,7879 2004,1821,410,924,5201,13150
55473,1566,1753035,0,7879,7879,1724344,2005,12073.99,46442.58,0.269,0.008,0.015,0.0,0.1269,0.039,0.2662,0.69,199.4456,791.5287,9.1235,0.0398,7879 2005,1978,375,1299,4795,17945
64800,1566,1753035,0,7879,7879,1724344,2006,6064.5,52507.09,0.269,0.008,0.015,0.0,0.1269,0.039,0.2662,0.69,199.4456,791.5287,9.1235,0.0398,7879 2006,2194,249,1547,2601,20547
74127,1566,1753035,0,7879,7879,1724344,2007,24197.2,76704.28,0.269,0.008,0.015,0.0,0.1269,0.039,0.2662,0.69,199.4456,791.5287,9.1235,0.0398,7879 2007,2097,783,2330,8983,29529
83454,1566,1753035,0,7879,7879,1724344,2008,5727.43,82431.71,0.269,0.008,0.015,0.0,0.1269,0.039,0.2662,0.69,199.4456,791.5287,9.1235,0.0398,7879 2008,2850,198,2529,3211,32740
92781,1566,1753035,0,7879,7879,1724344,2009,5349.74,87781.45,0.269,0.008,0.015,0.0,0.1269,0.039,0.2662,0.69,199.4456,791.5287,9.1235,0.0398,7879 2009,1887,229,2757,3076,35816
102108,1566,1753035,0,7879,7879,1724344,2010,4408.31,92189.75,0.269,0.008,0.015,0.0,0.1269,0.039,0.2662,0.69,199.4456,791.5287,9.1235,0.0398,7879 2010,2532,180,2937,1761,37577
111435,1566,1753035,0,7879,7879,1724344,2011,4245.59,96435.34,0.269,0.008,0.015,0.0,0.1269,0.039,0.2662,0.69,199.4456,791.5287,9.1235,0.0398,7879 2011,2765,210,3147,2570,40147
120762,1566,1753035,0,7879,7879,1724344,2012,4233.09,100668.43,0.269,0.008,0.015,0.0,0.1269,0.039,0.2662,0.69,199.4456,791.5287,9.1235,0.0398,7879 2012,1773,170,3317,2108,42254
130089,1566,1753035,0,7879,7879,1724344,2013,2874.32,103542.75,0.269,0.008,0.015,0.0,0.1269,0.039,0.2662,0.69,199.4456,791.5287,9.1235,0.0398,7879 2013,1684,103,3420,1537,43791
139416,1566,1753035,0,7879,7879,1724344,2014,3977.68,107520.43,0.269,0.008,0.015,0.0,0.1269,0.039,0.2662,0.69,199.4456,791.5287,9.1235,0.0398,7879 2014,1693,198,3618,2435,46226
148743,1566,1753035,0,7879,7879,1724344,2015,1967.49,109487.92,0.269,0.008,0.015,0.0,0.1269,0.039,0.2662,0.69,199.4456,791.5287,9.1235,0.0398,7879 2015,1127,89,3706,885,47110
158070,1566,1753035,0,7879,7879,1724344,2016,4970.03,114457.95,0.269,0.008,0.015,0.0,0.1269,0.039,0.2662,0.69,199.4456,791.5287,9.1235,0.0398,7879 2016,2084,176,3883,2267,49378
167397,1566,1753035,0,7879,7879,1724344,2017,10060.79,124518.74,0.269,0.008,0.015,0.0,0.1269,0.039,0.2662,0.69,199.4456,791.5287,9.1235,0.0398,7879 2017,2139,385,4268,4196,53573
176724,1566,1753035,0,7879,7879,1724344,2018,14236.13,138754.86,0.269,0.008,0.015,0.0,0.1269,0.039,0.2662,0.69,199.4456,791.5287,9.1235,0.0398,7879 2018,1849,714,4982,4894,58467
186051,1566,1753035,0,7879,7879,1724344,2019,2421.51,141176.37,0.269,0.008,0.015,0.0,0.1269,0.039,0.2662,0.69,199.4456,791.5287,9.1235,0.0398,7879 2019,2480,211,5193,1857,60324
195378,1566,1753035,0,7879,7879,1724344,2020,8021.91,149198.28,0.269,0.008,0.015,0.0,0.1269,0.039,0.2662,0.69,199.4456,791.5287,9.1235,0.0398,7879 2020,2148,558,5751,4327,64651
18166,1566,1753035,0,7880,7880,1724344,2001,2896.44,2896.44,0.255,0.005,0.012,0.04,0.0688,0.0462,0.1373,0.6,259.3026,1223.4218,10.7449,0.0357,7880 2001,1966,127,127,1242,1242
27493,1566,1753035,0,7880,7880,1724344,2002,3768.04,6664.48,0.255,0.005,0.012,0.04,0.0688,0.0462,0.1373,0.6,259.3026,1223.4218,10.7449,0.0357,7880 2002,2310,126,253,1186,2428
36820,1566,1753035,0,7880,7880,1724344,2003,1571.64,8236.12,0.255,0.005,0.012,0.04,0.0688,0.0462,0.1373,0.6,259.3026,1223.4218,10.7449,0.0357,7880 2003,2046,80,333,604,3033
46147,1566,1753035,0,7880,7880,1724344,2004,3562.58,11798.7,0.255,0.005,0.012,0.04,0.0688,0.0462,0.1373,0.6,259.3026,1223.4218,10.7449,0.0357,7880 2004,2207,141,474,1199,4231
55474,1566,1753035,0,7880,7880,1724344,2005,3211.42,15010.13,0.255,0.005,0.012,0.04,0.0688,0.0462,0.1373,0.6,259.3026,1223.4218,10.7449,0.0357,7880 2005,2290,108,582,1236,5468
64801,1566,1753035,0,7880,7880,1724344,2006,2938.84,17948.97,0.255,0.005,0.012,0.04,0.0688,0.0462,0.1373,0.6,259.3026,1223.4218,10.7449,0.0357,7880 2006,2478,162,744,1575,7043
74128,1566,1753035,0,7880,7880,1724344,2007,9894.62,27843.59,0.255,0.005,0.012,0.04,0.0688,0.0462,0.1373,0.6,259.3026,1223.4218,10.7449,0.0357,7880 2007,2313,184,928,1510,8553
83455,1566,1753035,0,7880,7880,1724344,2008,3191.48,31035.07,0.255,0.005,0.012,0.04,0.0688,0.0462,0.1373,0.6,259.3026,1223.4218,10.7449,0.0357,7880 2008,2923,174,1102,1705,10258
92782,1566,1753035,0,7880,7880,1724344,2009,4203.06,35238.13,0.255,0.005,0.012,0.04,0.0688,0.0462,0.1373,0.6,259.3026,1223.4218,10.7449,0.0357,7880 2009,2120,304,1406,2174,12432
102109,1566,1753035,0,7880,7880,1724344,2010,4492.76,39730.89,0.255,0.005,0.012,0.04,0.0688,0.0462,0.1373,0.6,259.3026,1223.4218,10.7449,0.0357,7880 2010,2810,154,1560,1711,14143
111436,1566,1753035,0,7880,7880,1724344,2011,3067.74,42798.63,0.255,0.005,0.012,0.04,0.0688,0.0462,0.1373,0.6,259.3026,1223.4218,10.7449,0.0357,7880 2011,3067,94,1654,1632,15775
120763,1566,1753035,0,7880,7880,1724344,2012,2795.55,45594.17,0.255,0.005,0.012,0.04,0.0688,0.0462,0.1373,0.6,259.3026,1223.4218,10.7449,0.0357,7880 2012,1842,139,1792,1108,16883
130090,1566,1753035,0,7880,7880,1724344,2013,1688.44,47282.61,0.255,0.005,0.012,0.04,0.0688,0.0462,0.1373,0.6,259.3026,1223.4218,10.7449,0.0357,7880 2013,1812,48,1841,595,17479
139417,1566,1753035,0,7880,7880,1724344,2014,2728.45,50011.06,0.255,0.005,0.012,0.04,0.0688,0.0462,0.1373,0.6,259.3026,1223.4218,10.7449,0.0357,7880 2014,1815,132,1973,975,18454
148744,1566,1753035,0,7880,7880,1724344,2015,1971.02,51982.08,0.255,0.005,0.012,0.04,0.0688,0.0462,0.1373,0.6,259.3026,1223.4218,10.7449,0.0357,7880 2015,1452,78,2051,803,19257
158071,1566,1753035,0,7880,7880,1724344,2016,5704.21,57686.29,0.255,0.005,0.012,0.04,0.0688,0.0462,0.1373,0.6,259.3026,1223.4218,10.7449,0.0357,7880 2016,1972,188,2239,2004,21261
167398,1566,1753035,0,7880,7880,1724344,2017,7195.57,64881.85,0.255,0.005,0.012,0.04,0.0688,0.0462,0.1373,0.6,259.3026,1223.4218,10.7449,0.0357,7880 2017,2175,370,2608,2478,23739
176725,1566,1753035,0,7880,7880,1724344,2018,6012.88,70894.73,0.255,0.005,0.012,0.04,0.0688,0.0462,0.1373,0.6,259.3026,1223.4218,10.7449,0.0357,7880 2018,2075,421,3029,2795,26534
186052,1566,1753035,0,7880,7880,1724344,2019,3042.56,73937.3,0.255,0.005,0.012,0.04,0.0688,0.0462,0.1373,0.6,259.3026,1223.4218,10.7449,0.0357,7880 2019,2348,193,3222,1652,28186
195379,1566,1753035,0,7880,7880,1724344,2020,6503.86,80441.16,0.255,0.005,0.012,0.04,0.0688,0.0462,0.1373,0.6,259.3026,1223.4218,10.7449,0.0357,7880 2020,2296,244,3466,2417,30603
18167,1566,1753035,0,7881,7881,1724344,2001,3534.18,3534.18,0.247,0.575,0.0,0.0,0.1477,0.2567,0.4483,0.92,967.9724,200.6012,1.3805,0.0378,7881 2001,2599,64,64,913,913
27494,1566,1753035,0,7881,7881,1724344,2002,2175.36,5709.54,0.247,0.575,0.0,0.0,0.1477,0.2567,0.4483,0.92,967.9724,200.6012,1.3805,0.0378,7881 2002,3253,60,124,635,1548
36821,1566,1753035,0,7881,7881,1724344,2003,987.47,6697.01,0.247,0.575,0.0,0.0,0.1477,0.2567,0.4483,0.92,967.9724,200.6012,1.3805,0.0378,7881 2003,2694,36,160,576,2124
46148,1566,1753035,0,7881,7881,1724344,2004,2417.03,9114.04,0.247,0.575,0.0,0.0,0.1477,0.2567,0.4483,0.92,967.9724,200.6012,1.3805,0.0378,7881 2004,2967,56,216,733,2857
55475,1566,1753035,0,7881,7881,1724344,2005,828.44,9942.48,0.247,0.575,0.0,0.0,0.1477,0.2567,0.4483,0.92,967.9724,200.6012,1.3805,0.0378,7881 2005,2922,26,242,430,3287
64802,1566,1753035,0,7881,7881,1724344,2006,2551.4,12493.89,0.247,0.575,0.0,0.0,0.1477,0.2567,0.4483,0.92,967.9724,200.6012,1.3805,0.0378,7881 2006,2947,82,324,868,4154
74129,1566,1753035,0,7881,7881,1724344,2007,2190.75,14684.64,0.247,0.575,0.0,0.0,0.1477,0.2567,0.4483,0.92,967.9724,200.6012,1.3805,0.0378,7881 2007,2831,54,378,646,4801
83456,1566,1753035,0,7881,7881,1724344,2008,2881.94,17566.58,0.247,0.575,0.0,0.0,0.1477,0.2567,0.4483,0.92,967.9724,200.6012,1.3805,0.0378,7881 2008,3356,65,443,767,5568
92783,1566,1753035,0,7881,7881,1724344,2009,2607.14,20173.72,0.247,0.575,0.0,0.0,0.1477,0.2567,0.4483,0.92,967.9724,200.6012,1.3805,0.0378,7881 2009,2722,53,496,709,6277
102110,1566,1753035,0,7881,7881,1724344,2010,3337.84,23511.56,0.247,0.575,0.0,0.0,0.1477,0.2567,0.4483,0.92,967.9724,200.6012,1.3805,0.0378,7881 2010,3502,61,556,1217,7494
111437,1566,1753035,0,7881,7881,1724344,2011,1861.52,25373.09,0.247,0.575,0.0,0.0,0.1477,0.2567,0.4483,0.92,967.9724,200.6012,1.3805,0.0378,7881 2011,3865,30,586,454,7948
120764,1566,1753035,0,7881,7881,1724344,2012,1747.0,27120.08,0.247,0.575,0.0,0.0,0.1477,0.2567,0.4483,0.92,967.9724,200.6012,1.3805,0.0378,7881 2012,2012,58,644,797,8745
130091,1566,1753035,0,7881,7881,1724344,2013,1667.33,28787.41,0.247,0.575,0.0,0.0,0.1477,0.2567,0.4483,0.92,967.9724,200.6012,1.3805,0.0378,7881 2013,2100,57,701,561,9306
139418,1566,1753035,0,7881,7881,1724344,2014,2901.04,31688.45,0.247,0.575,0.0,0.0,0.1477,0.2567,0.4483,0.92,967.9724,200.6012,1.3805,0.0378,7881 2014,2151,81,782,752,10058
148745,1566,1753035,0,7881,7881,1724344,2015,1372.87,33061.32,0.247,0.575,0.0,0.0,0.1477,0.2567,0.4483,0.92,967.9724,200.6012,1.3805,0.0378,7881 2015,1958,41,824,501,10559
158072,1566,1753035,0,7881,7881,1724344,2016,2638.17,35699.49,0.247,0.575,0.0,0.0,0.1477,0.2567,0.4483,0.92,967.9724,200.6012,1.3805,0.0378,7881 2016,2742,78,902,870,11429
167399,1566,1753035,0,7881,7881,1724344,2017,6373.48,42072.97,0.247,0.575,0.0,0.0,0.1477,0.2567,0.4483,0.92,967.9724,200.6012,1.3805,0.0378,7881 2017,2755,258,1160,2957,14387
176726,1566,1753035,0,7881,7881,1724344,2018,6786.36,48859.33,0.247,0.575,0.0,0.0,0.1477,0.2567,0.4483,0.92,967.9724,200.6012,1.3805,0.0378,7881 2018,2647,276,1436,3057,17443
186053,1566,1753035,0,7881,7881,1724344,2019,7063.15,55922.48,0.247,0.575,0.0,0.0,0.1477,0.2567,0.4483,0.92,967.9724,200.6012,1.3805,0.0378,7881 2019,2924,274,1709,3480,20923
195380,1566,1753035,0,7881,7881,1724344,2020,8458.45,64380.93,0.247,0.575,0.0,0.0,0.1477,0.2567,0.4483,0.92,967.9724,200.6012,1.3805,0.0378,7881 2020,2548,539,2248,5332,26255
18168,1566,1753035,0,7882,7882,1724344,2001,9173.88,9173.88,0.009,0.001,0.0,0.199,0.0585,0.0297,0.1392,0.73,307.4778,263.3814,5.627,0.0405,7882 2001,2204,270,270,2030,2030
27495,1566,1753035,0,7882,7882,1724344,2002,7898.26,17072.14,0.009,0.001,0.0,0.199,0.0585,0.0297,0.1392,0.73,307.4778,263.3814,5.627,0.0405,7882 2002,2607,212,482,1457,3487
36822,1566,1753035,0,7882,7882,1724344,2003,5337.91,22410.05,0.009,0.001,0.0,0.199,0.0585,0.0297,0.1392,0.73,307.4778,263.3814,5.627,0.0405,7882 2003,3113,143,625,1055,4542
46149,1566,1753035,0,7882,7882,1724344,2004,7652.64,30062.69,0.009,0.001,0.0,0.199,0.0585,0.0297,0.1392,0.73,307.4778,263.3814,5.627,0.0405,7882 2004,3449,208,833,2041,6584
55476,1566,1753035,0,7882,7882,1724344,2005,6664.67,36727.36,0.009,0.001,0.0,0.199,0.0585,0.0297,0.1392,0.73,307.4778,263.3814,5.627,0.0405,7882 2005,3294,192,1025,1984,8568
64803,1566,1753035,0,7882,7882,1724344,2006,8180.47,44907.84,0.009,0.001,0.0,0.199,0.0585,0.0297,0.1392,0.73,307.4778,263.3814,5.627,0.0405,7882 2006,2714,198,1223,2536,11104
74130,1566,1753035,0,7882,7882,1724344,2007,9151.21,54059.05,0.009,0.001,0.0,0.199,0.0585,0.0297,0.1392,0.73,307.4778,263.3814,5.627,0.0405,7882 2007,3181,212,1435,3861,14965
83457,1566,1753035,0,7882,7882,1724344,2008,6304.99,60364.04,0.009,0.001,0.0,0.199,0.0585,0.0297,0.1392,0.73,307.4778,263.3814,5.627,0.0405,7882 2008,3568,224,1658,3155,18120
92784,1566,1753035,0,7882,7882,1724344,2009,9977.98,70342.01,0.009,0.001,0.0,0.199,0.0585,0.0297,0.1392,0.73,307.4778,263.3814,5.627,0.0405,7882 2009,2407,384,2043,3517,21637
102111,1566,1753035,0,7882,7882,1724344,2010,8854.75,79196.76,0.009,0.001,0.0,0.199,0.0585,0.0297,0.1392,0.73,307.4778,263.3814,5.627,0.0405,7882 2010,4161,377,2420,4022,25659
111438,1566,1753035,0,7882,7882,1724344,2011,8031.15,87227.91,0.009,0.001,0.0,0.199,0.0585,0.0297,0.1392,0.73,307.4778,263.3814,5.627,0.0405,7882 2011,4296,199,2619,2244,27903
120765,1566,1753035,0,7882,7882,1724344,2012,12584.36,99812.27,0.009,0.001,0.0,0.199,0.0585,0.0297,0.1392,0.73,307.4778,263.3814,5.627,0.0405,7882 2012,2870,432,3051,3858,31761
130092,1566,1753035,0,7882,7882,1724344,2013,5839.07,105651.34,0.009,0.001,0.0,0.199,0.0585,0.0297,0.1392,0.73,307.4778,263.3814,5.627,0.0405,7882 2013,2413,188,3239,2941,34701
139419,1566,1753035,0,7882,7882,1724344,2014,10477.57,116128.91,0.009,0.001,0.0,0.199,0.0585,0.0297,0.1392,0.73,307.4778,263.3814,5.627,0.0405,7882 2014,1996,330,3569,4082,38783
148746,1566,1753035,0,7882,7882,1724344,2015,8633.3,124762.2,0.009,0.001,0.0,0.199,0.0585,0.0297,0.1392,0.73,307.4778,263.3814,5.627,0.0405,7882 2015,1660,247,3816,2879,41663
158073,1566,1753035,0,7882,7882,1724344,2016,13528.74,138290.94,0.009,0.001,0.0,0.199,0.0585,0.0297,0.1392,0.73,307.4778,263.3814,5.627,0.0405,7882 2016,2662,873,4690,6496,48159
167400,1566,1753035,0,7882,7882,1724344,2017,24454.07,162745.01,0.009,0.001,0.0,0.199,0.0585,0.0297,0.1392,0.73,307.4778,263.3814,5.627,0.0405,7882 2017,2429,888,5577,9426,57585
176727,1566,1753035,0,7882,7882,1724344,2018,13809.44,176554.45,0.009,0.001,0.0,0.199,0.0585,0.0297,0.1392,0.73,307.4778,263.3814,5.627,0.0405,7882 2018,2698,513,6090,4991,62576
186054,1566,1753035,0,7882,7882,1724344,2019,12847.84,189402.29,0.009,0.001,0.0,0.199,0.0585,0.0297,0.1392,0.73,307.4778,263.3814,5.627,0.0405,7882 2019,2015,472,6562,4363,66939
195381,1566,1753035,0,7882,7882,1724344,2020,14813.25,204215.53,0.009,0.001,0.0,0.199,0.0585,0.0297,0.1392,0.73,307.4778,263.3814,5.627,0.0405,7882 2020,2802,403,6965,4276,71215
18169,1566,1753035,0,7883,7883,1724344,2001,3238.63,3238.63,0.027,0.0,0.0,0.061,0.048,0.02,0.1023,0.53,235.5346,38.1613,0.8595,0.03,7883 2001,1880,148,148,1887,1887
27496,1566,1753035,0,7883,7883,1724344,2002,2823.72,6062.35,0.027,0.0,0.0,0.061,0.048,0.02,0.1023,0.53,235.5346,38.1613,0.8595,0.03,7883 2002,2142,133,281,1322,3209
36823,1566,1753035,0,7883,7883,1724344,2003,3356.94,9419.3,0.027,0.0,0.0,0.061,0.048,0.02,0.1023,0.53,235.5346,38.1613,0.8595,0.03,7883 2003,2692,120,401,1313,4522
46150,1566,1753035,0,7883,7883,1724344,2004,3924.6,13343.9,0.027,0.0,0.0,0.061,0.048,0.02,0.1023,0.53,235.5346,38.1613,0.8595,0.03,7883 2004,3134,218,619,2229,6750
55477,1566,1753035,0,7883,7883,1724344,2005,3225.85,16569.75,0.027,0.0,0.0,0.061,0.048,0.02,0.1023,0.53,235.5346,38.1613,0.8595,0.03,7883 2005,2896,169,788,1657,8407
64804,1566,1753035,0,7883,7883,1724344,2006,3771.38,20341.12,0.027,0.0,0.0,0.061,0.048,0.02,0.1023,0.53,235.5346,38.1613,0.8595,0.03,7883 2006,2251,149,938,1778,10186
74131,1566,1753035,0,7883,7883,1724344,2007,5337.95,25679.07,0.027,0.0,0.0,0.061,0.048,0.02,0.1023,0.53,235.5346,38.1613,0.8595,0.03,7883 2007,3135,212,1150,2573,12759
83458,1566,1753035,0,7883,7883,1724344,2008,3727.73,29406.8,0.027,0.0,0.0,0.061,0.048,0.02,0.1023,0.53,235.5346,38.1613,0.8595,0.03,7883 2008,2969,59,1210,1010,13769
92785,1566,1753035,0,7883,7883,1724344,2009,4476.86,33883.66,0.027,0.0,0.0,0.061,0.048,0.02,0.1023,0.53,235.5346,38.1613,0.8595,0.03,7883 2009,1964,131,1341,1777,15546
102112,1566,1753035,0,7883,7883,1724344,2010,3656.14,37539.8,0.027,0.0,0.0,0.061,0.048,0.02,0.1023,0.53,235.5346,38.1613,0.8595,0.03,7883 2010,3809,78,1419,1133,16678
111439,1566,1753035,0,7883,7883,1724344,2011,3278.27,40818.06,0.027,0.0,0.0,0.061,0.048,0.02,0.1023,0.53,235.5346,38.1613,0.8595,0.03,7883 2011,3859,69,1488,1035,17713
120766,1566,1753035,0,7883,7883,1724344,2012,4186.04,45004.11,0.027,0.0,0.0,0.061,0.048,0.02,0.1023,0.53,235.5346,38.1613,0.8595,0.03,7883 2012,2532,140,1628,1560,19273
130093,1566,1753035,0,7883,7883,1724344,2013,3527.71,48531.82,0.027,0.0,0.0,0.061,0.048,0.02,0.1023,0.53,235.5346,38.1613,0.8595,0.03,7883 2013,2023,97,1724,684,19958
139420,1566,1753035,0,7883,7883,1724344,2014,5019.6,53551.42,0.027,0.0,0.0,0.061,0.048,0.02,0.1023,0.53,235.5346,38.1613,0.8595,0.03,7883 2014,1630,155,1880,1188,21146
148747,1566,1753035,0,7883,7883,1724344,2015,3662.0,57213.43,0.027,0.0,0.0,0.061,0.048,0.02,0.1023,0.53,235.5346,38.1613,0.8595,0.03,7883 2015,1306,112,1991,2377,23523
158074,1566,1753035,0,7883,7883,1724344,2016,16605.24,73818.67,0.027,0.0,0.0,0.061,0.048,0.02,0.1023,0.53,235.5346,38.1613,0.8595,0.03,7883 2016,2296,212,2203,2642,26165
167401,1566,1753035,0,7883,7883,1724344,2017,16841.4,90660.06,0.027,0.0,0.0,0.061,0.048,0.02,0.1023,0.53,235.5346,38.1613,0.8595,0.03,7883 2017,2232,368,2571,3596,29761
176728,1566,1753035,0,7883,7883,1724344,2018,10419.27,101079.33,0.027,0.0,0.0,0.061,0.048,0.02,0.1023,0.53,235.5346,38.1613,0.8595,0.03,7883 2018,2308,190,2761,2076,31837
186055,1566,1753035,0,7883,7883,1724344,2019,7935.0,109014.33,0.027,0.0,0.0,0.061,0.048,0.02,0.1023,0.53,235.5346,38.1613,0.8595,0.03,7883 2019,1786,181,2942,1928,33764
195382,1566,1753035,0,7883,7883,1724344,2020,11096.9,120111.23,0.027,0.0,0.0,0.061,0.048,0.02,0.1023,0.53,235.5346,38.1613,0.8595,0.03,7883 2020,2355,214,3156,2392,36156
18170,1566,1753035,0,7884,7884,1724344,2001,5783.04,5783.04,0.057,0.099,0.083,0.0,0.062,0.0363,0.1057,0.74,123.5785,1255.4361,7.2454,0.0399,7884 2001,1904,256,256,2831,2831
27497,1566,1753035,0,7884,7884,1724344,2002,6591.24,12374.28,0.057,0.099,0.083,0.0,0.062,0.0363,0.1057,0.74,123.5785,1255.4361,7.2454,0.0399,7884 2002,2749,238,495,2106,4937
36824,1566,1753035,0,7884,7884,1724344,2003,2418.91,14793.18,0.057,0.099,0.083,0.0,0.062,0.0363,0.1057,0.74,123.5785,1255.4361,7.2454,0.0399,7884 2003,3163,172,666,1167,6104
46151,1566,1753035,0,7884,7884,1724344,2004,2477.17,17270.35,0.057,0.099,0.083,0.0,0.062,0.0363,0.1057,0.74,123.5785,1255.4361,7.2454,0.0399,7884 2004,2002,197,863,1660,7764
55478,1566,1753035,0,7884,7884,1724344,2005,2750.04,20020.39,0.057,0.099,0.083,0.0,0.062,0.0363,0.1057,0.74,123.5785,1255.4361,7.2454,0.0399,7884 2005,1936,139,1002,1446,9209
64805,1566,1753035,0,7884,7884,1724344,2006,2643.37,22663.76,0.057,0.099,0.083,0.0,0.062,0.0363,0.1057,0.74,123.5785,1255.4361,7.2454,0.0399,7884 2006,2475,171,1173,1607,10816
74132,1566,1753035,0,7884,7884,1724344,2007,3981.3,26645.06,0.057,0.099,0.083,0.0,0.062,0.0363,0.1057,0.74,123.5785,1255.4361,7.2454,0.0399,7884 2007,2610,245,1418,2182,12998
83459,1566,1753035,0,7884,7884,1724344,2008,3969.34,30614.4,0.057,0.099,0.083,0.0,0.062,0.0363,0.1057,0.74,123.5785,1255.4361,7.2454,0.0399,7884 2008,3716,320,1737,2524,15522
92786,1566,1753035,0,7884,7884,1724344,2009,2619.6,33234.0,0.057,0.099,0.083,0.0,0.062,0.0363,0.1057,0.74,123.5785,1255.4361,7.2454,0.0399,7884 2009,1933,206,1944,1773,17295
102113,1566,1753035,0,7884,7884,1724344,2010,2552.46,35786.46,0.057,0.099,0.083,0.0,0.062,0.0363,0.1057,0.74,123.5785,1255.4361,7.2454,0.0399,7884 2010,3474,239,2183,2633,19928
111440,1566,1753035,0,7884,7884,1724344,2011,3229.07,39015.53,0.057,0.099,0.083,0.0,0.062,0.0363,0.1057,0.74,123.5785,1255.4361,7.2454,0.0399,7884 2011,3093,288,2470,2750,22678
120767,1566,1753035,0,7884,7884,1724344,2012,3950.21,42965.74,0.057,0.099,0.083,0.0,0.062,0.0363,0.1057,0.74,123.5785,1255.4361,7.2454,0.0399,7884 2012,2504,285,2756,2701,25379
130094,1566,1753035,0,7884,7884,1724344,2013,4596.8,47562.54,0.057,0.099,0.083,0.0,0.062,0.0363,0.1057,0.74,123.5785,1255.4361,7.2454,0.0399,7884 2013,2038,210,2966,2181,27560
139421,1566,1753035,0,7884,7884,1724344,2014,2890.64,50453.17,0.057,0.099,0.083,0.0,0.062,0.0363,0.1057,0.74,123.5785,1255.4361,7.2454,0.0399,7884 2014,2399,148,3114,1500,29060
148748,1566,1753035,0,7884,7884,1724344,2015,5278.62,55731.79,0.057,0.099,0.083,0.0,0.062,0.0363,0.1057,0.74,123.5785,1255.4361,7.2454,0.0399,7884 2015,2775,204,3318,2050,31111
158075,1566,1753035,0,7884,7884,1724344,2016,7206.07,62937.86,0.057,0.099,0.083,0.0,0.062,0.0363,0.1057,0.74,123.5785,1255.4361,7.2454,0.0399,7884 2016,2697,301,3620,3204,34315
167402,1566,1753035,0,7884,7884,1724344,2017,10644.03,73581.9,0.057,0.099,0.083,0.0,0.062,0.0363,0.1057,0.74,123.5785,1255.4361,7.2454,0.0399,7884 2017,2875,477,4097,4275,38590
176729,1566,1753035,0,7884,7884,1724344,2018,5965.52,79547.42,0.057,0.099,0.083,0.0,0.062,0.0363,0.1057,0.74,123.5785,1255.4361,7.2454,0.0399,7884 2018,2403,276,4373,2468,41058
186056,1566,1753035,0,7884,7884,1724344,2019,12128.99,91676.4,0.057,0.099,0.083,0.0,0.062,0.0363,0.1057,0.74,123.5785,1255.4361,7.2454,0.0399,7884 2019,3750,515,4887,3757,44815
195383,1566,1753035,0,7884,7884,1724344,2020,13211.43,104887.84,0.057,0.099,0.083,0.0,0.062,0.0363,0.1057,0.74,123.5785,1255.4361,7.2454,0.0399,7884 2020,2615,397,5285,4025,48840
18171,1566,1753035,0,7885,7885,1724344,2001,1984.38,1984.38,0.116,0.236,0.001,0.0,0.075,0.1723,0.4477,0.96,1607.5249,208.0118,1.1546,0.0375,7885 2001,2288,84,84,406,406
27498,1566,1753035,0,7885,7885,1724344,2002,3863.73,5848.11,0.116,0.236,0.001,0.0,0.075,0.1723,0.4477,0.96,1607.5249,208.0118,1.1546,0.0375,7885 2002,3065,89,173,970,1376
36825,1566,1753035,0,7885,7885,1724344,2003,1783.31,7631.42,0.116,0.236,0.001,0.0,0.075,0.1723,0.4477,0.96,1607.5249,208.0118,1.1546,0.0375,7885 2003,2519,41,214,266,1641
46152,1566,1753035,0,7885,7885,1724344,2004,3807.44,11438.86,0.116,0.236,0.001,0.0,0.075,0.1723,0.4477,0.96,1607.5249,208.0118,1.1546,0.0375,7885 2004,2673,84,298,640,2282
55479,1566,1753035,0,7885,7885,1724344,2005,2458.78,13897.65,0.116,0.236,0.001,0.0,0.075,0.1723,0.4477,0.96,1607.5249,208.0118,1.1546,0.0375,7885 2005,2881,88,386,624,2906
