Unnamed: 0,ID,KML_ha,REDD,fid,polygon_ID,polygon_ha,year,def,defc,soil,pa,mine,conces,mm_ID,buf1k_def,buf1k_defc,buf10k_def,buf10k_defc,tree,access,dem,slope,fric,mm
42616,1650,193136,0,1650,368,164777.81,2017,1619.23,27350.37,1.5,0.295,0.0,0.148,368 2017,171,1944,1471,19771,0.59,53.453,27.0942,2.1218,0.002,3172
45107,1650,193136,0,1650,368,164777.81,2018,2866.22,30216.59,1.5,0.295,0.0,0.148,368 2018,413,2357,2523,22294,0.59,53.453,27.0942,2.1218,0.002,2923
47598,1650,193136,0,1650,368,164777.81,2019,4243.48,34460.07,1.5,0.295,0.0,0.148,368 2019,421,2778,3056,25350,0.59,53.453,27.0942,2.1218,0.002,2718
50089,1650,193136,0,1650,368,164777.81,2020,3343.35,37803.42,1.5,0.295,0.0,0.148,368 2020,274,3053,1646,26996,0.59,53.453,27.0942,2.1218,0.002,2673
2761,1650,193136,0,1650,369,145889.3,2001,104.44,104.44,2.25,0.132,0.007,0.0,369 2001,24,24,348,348,0.24,46.5691,13.739,0.381,0.002,1359
5252,1650,193136,0,1650,369,145889.3,2002,118.8,223.25,2.25,0.132,0.007,0.0,369 2002,26,50,281,629,0.24,46.5691,13.739,0.381,0.002,1251
7743,1650,193136,0,1650,369,145889.3,2003,281.71,504.96,2.25,0.132,0.007,0.0,369 2003,42,91,699,1328,0.24,46.5691,13.739,0.381,0.002,1213
10234,1650,193136,0,1650,369,145889.3,2004,191.68,696.63,2.25,0.132,0.007,0.0,369 2004,57,148,530,1858,0.24,46.5691,13.739,0.381,0.002,1107
12725,1650,193136,0,1650,369,145889.3,2005,141.28,837.91,2.25,0.132,0.007,0.0,369 2005,55,203,746,2605,0.24,46.5691,13.739,0.381,0.002,1209
15216,1650,193136,0,1650,369,145889.3,2006,1065.74,1903.65,2.25,0.132,0.007,0.0,369 2006,87,290,716,3321,0.24,46.5691,13.739,0.381,0.002,1457
17707,1650,193136,0,1650,369,145889.3,2007,298.78,2202.42,2.25,0.132,0.007,0.0,369 2007,65,355,896,4217,0.24,46.5691,13.739,0.381,0.002,1619
20198,1650,193136,0,1650,369,145889.3,2008,248.77,2451.19,2.25,0.132,0.007,0.0,369 2008,44,399,408,4625,0.24,46.5691,13.739,0.381,0.002,1292
22689,1650,193136,0,1650,369,145889.3,2009,328.32,2779.52,2.25,0.132,0.007,0.0,369 2009,52,452,473,5098,0.24,46.5691,13.739,0.381,0.002,1340
25180,1650,193136,0,1650,369,145889.3,2010,780.35,3559.87,2.25,0.132,0.007,0.0,369 2010,76,528,1040,6138,0.24,46.5691,13.739,0.381,0.002,1161
27671,1650,193136,0,1650,369,145889.3,2011,183.59,3743.46,2.25,0.132,0.007,0.0,369 2011,13,541,624,6762,0.24,46.5691,13.739,0.381,0.002,1597
30162,1650,193136,0,1650,369,145889.3,2012,2419.4,6162.86,2.25,0.132,0.007,0.0,369 2012,124,664,1522,8285,0.24,46.5691,13.739,0.381,0.002,1367
32653,1650,193136,0,1650,369,145889.3,2013,51.08,6213.95,2.25,0.132,0.007,0.0,369 2013,13,678,433,8718,0.24,46.5691,13.739,0.381,0.002,1451
35144,1650,193136,0,1650,369,145889.3,2014,92.07,6306.02,2.25,0.132,0.007,0.0,369 2014,13,691,462,9180,0.24,46.5691,13.739,0.381,0.002,1277
37635,1650,193136,0,1650,369,145889.3,2015,178.16,6484.18,2.25,0.132,0.007,0.0,369 2015,42,733,713,9892,0.24,46.5691,13.739,0.381,0.002,1083
40126,1650,193136,0,1650,369,145889.3,2016,325.34,6809.52,2.25,0.132,0.007,0.0,369 2016,40,773,574,10466,0.24,46.5691,13.739,0.381,0.002,1246
42617,1650,193136,0,1650,369,145889.3,2017,749.63,7559.15,2.25,0.132,0.007,0.0,369 2017,190,963,1514,11980,0.24,46.5691,13.739,0.381,0.002,1208
45108,1650,193136,0,1650,369,145889.3,2018,479.15,8038.3,2.25,0.132,0.007,0.0,369 2018,132,1094,1295,13275,0.24,46.5691,13.739,0.381,0.002,1191
47599,1650,193136,0,1650,369,145889.3,2019,422.65,8460.95,2.25,0.132,0.007,0.0,369 2019,73,1167,660,13934,0.24,46.5691,13.739,0.381,0.002,1063
50090,1650,193136,0,1650,369,145889.3,2020,386.82,8847.77,2.25,0.132,0.007,0.0,369 2020,65,1232,840,14774,0.24,46.5691,13.739,0.381,0.002,1239
2762,1650,193136,0,1650,370,200106.31,2001,160.14,160.14,1.5,0.616,0.023,0.246,370 2001,18,18,115,115,0.43,174.9738,90.5815,0.8687,0.0124,1676
5253,1650,193136,0,1650,370,200106.31,2002,650.37,810.51,1.5,0.616,0.023,0.246,370 2002,45,63,385,500,0.43,174.9738,90.5815,0.8687,0.0124,1546
7744,1650,193136,0,1650,370,200106.31,2003,861.16,1671.67,1.5,0.616,0.023,0.246,370 2003,46,109,515,1015,0.43,174.9738,90.5815,0.8687,0.0124,1514
10235,1650,193136,0,1650,370,200106.31,2004,695.23,2366.9,1.5,0.616,0.023,0.246,370 2004,65,174,1054,2069,0.43,174.9738,90.5815,0.8687,0.0124,1422
12726,1650,193136,0,1650,370,200106.31,2005,184.82,2551.72,1.5,0.616,0.023,0.246,370 2005,8,182,306,2375,0.43,174.9738,90.5815,0.8687,0.0124,1418
15217,1650,193136,0,1650,370,200106.31,2006,663.29,3215.02,1.5,0.616,0.023,0.246,370 2006,51,233,1679,4054,0.43,174.9738,90.5815,0.8687,0.0124,1753
17708,1650,193136,0,1650,370,200106.31,2007,513.59,3728.6,1.5,0.616,0.023,0.246,370 2007,30,263,1197,5251,0.43,174.9738,90.5815,0.8687,0.0124,1801
20199,1650,193136,0,1650,370,200106.31,2008,318.19,4046.8,1.5,0.616,0.023,0.246,370 2008,38,301,1316,6567,0.43,174.9738,90.5815,0.8687,0.0124,1519
22690,1650,193136,0,1650,370,200106.31,2009,872.77,4919.57,1.5,0.616,0.023,0.246,370 2009,84,384,1323,7890,0.43,174.9738,90.5815,0.8687,0.0124,1608
25181,1650,193136,0,1650,370,200106.31,2010,1087.76,6007.33,1.5,0.616,0.023,0.246,370 2010,191,575,3746,11636,0.43,174.9738,90.5815,0.8687,0.0124,1368
27672,1650,193136,0,1650,370,200106.31,2011,878.91,6886.23,1.5,0.616,0.023,0.246,370 2011,92,667,1612,13248,0.43,174.9738,90.5815,0.8687,0.0124,1909
30163,1650,193136,0,1650,370,200106.31,2012,1161.38,8047.61,1.5,0.616,0.023,0.246,370 2012,56,722,3583,16831,0.43,174.9738,90.5815,0.8687,0.0124,1540
32654,1650,193136,0,1650,370,200106.31,2013,2430.54,10478.15,1.5,0.616,0.023,0.246,370 2013,87,809,5342,22174,0.43,174.9738,90.5815,0.8687,0.0124,1624
35145,1650,193136,0,1650,370,200106.31,2014,3454.05,13932.2,1.5,0.616,0.023,0.246,370 2014,603,1412,5598,27772,0.43,174.9738,90.5815,0.8687,0.0124,1551
37636,1650,193136,0,1650,370,200106.31,2015,2010.0,15942.2,1.5,0.616,0.023,0.246,370 2015,273,1685,4477,32249,0.43,174.9738,90.5815,0.8687,0.0124,1256
40127,1650,193136,0,1650,370,200106.31,2016,3080.03,19022.23,1.5,0.616,0.023,0.246,370 2016,238,1922,3984,36233,0.43,174.9738,90.5815,0.8687,0.0124,1421
42618,1650,193136,0,1650,370,200106.31,2017,1202.77,20225.0,1.5,0.616,0.023,0.246,370 2017,183,2106,1630,37863,0.43,174.9738,90.5815,0.8687,0.0124,1389
45109,1650,193136,0,1650,370,200106.31,2018,4342.67,24567.67,1.5,0.616,0.023,0.246,370 2018,210,2316,2842,40705,0.43,174.9738,90.5815,0.8687,0.0124,1437
47600,1650,193136,0,1650,370,200106.31,2019,4830.23,29397.91,1.5,0.616,0.023,0.246,370 2019,387,2702,4645,45350,0.43,174.9738,90.5815,0.8687,0.0124,1468
50091,1650,193136,0,1650,370,200106.31,2020,4112.2,33510.11,1.5,0.616,0.023,0.246,370 2020,363,3065,4953,50303,0.43,174.9738,90.5815,0.8687,0.0124,1458
2763,1650,193136,0,1650,371,119118.95,2001,257.04,257.04,1.667,0.599,0.0,0.276,371 2001,8,8,188,188,0.78,190.3792,30.6451,1.8083,0.0374,3193
5254,1650,193136,0,1650,371,119118.95,2002,643.47,900.51,1.667,0.599,0.0,0.276,371 2002,23,31,134,322,0.78,190.3792,30.6451,1.8083,0.0374,3099
7745,1650,193136,0,1650,371,119118.95,2003,416.46,1316.97,1.667,0.599,0.0,0.276,371 2003,10,41,98,420,0.78,190.3792,30.6451,1.8083,0.0374,3184
10236,1650,193136,0,1650,371,119118.95,2004,626.5,1943.47,1.667,0.599,0.0,0.276,371 2004,15,56,182,601,0.78,190.3792,30.6451,1.8083,0.0374,3178
12727,1650,193136,0,1650,371,119118.95,2005,588.02,2531.48,1.667,0.599,0.0,0.276,371 2005,32,89,222,823,0.78,190.3792,30.6451,1.8083,0.0374,2748
15218,1650,193136,0,1650,371,119118.95,2006,2136.6,4668.08,1.667,0.599,0.0,0.276,371 2006,123,212,767,1590,0.78,190.3792,30.6451,1.8083,0.0374,3275
17709,1650,193136,0,1650,371,119118.95,2007,1725.43,6393.51,1.667,0.599,0.0,0.276,371 2007,52,264,485,2075,0.78,190.3792,30.6451,1.8083,0.0374,4818
20200,1650,193136,0,1650,371,119118.95,2008,608.85,7002.36,1.667,0.599,0.0,0.276,371 2008,41,305,250,2326,0.78,190.3792,30.6451,1.8083,0.0374,2706
22691,1650,193136,0,1650,371,119118.95,2009,2472.54,9474.9,1.667,0.599,0.0,0.276,371 2009,95,400,497,2823,0.78,190.3792,30.6451,1.8083,0.0374,3025
25182,1650,193136,0,1650,371,119118.95,2010,2661.72,12136.62,1.667,0.599,0.0,0.276,371 2010,51,451,1041,3864,0.78,190.3792,30.6451,1.8083,0.0374,3151
27673,1650,193136,0,1650,371,119118.95,2011,730.09,12866.71,1.667,0.599,0.0,0.276,371 2011,14,465,145,4008,0.78,190.3792,30.6451,1.8083,0.0374,3822
30164,1650,193136,0,1650,371,119118.95,2012,2105.17,14971.88,1.667,0.599,0.0,0.276,371 2012,422,887,888,4896,0.78,190.3792,30.6451,1.8083,0.0374,3030
32655,1650,193136,0,1650,371,119118.95,2013,1991.34,16963.22,1.667,0.599,0.0,0.276,371 2013,226,1113,638,5534,0.78,190.3792,30.6451,1.8083,0.0374,3688
35146,1650,193136,0,1650,371,119118.95,2014,1033.07,17996.29,1.667,0.599,0.0,0.276,371 2014,336,1449,1865,7399,0.78,190.3792,30.6451,1.8083,0.0374,3177
37637,1650,193136,0,1650,371,119118.95,2015,263.45,18259.74,1.667,0.599,0.0,0.276,371 2015,168,1617,734,8133,0.78,190.3792,30.6451,1.8083,0.0374,3107
40128,1650,193136,0,1650,371,119118.95,2016,1100.45,19360.19,1.667,0.599,0.0,0.276,371 2016,58,1674,330,8463,0.78,190.3792,30.6451,1.8083,0.0374,2992
42619,1650,193136,0,1650,371,119118.95,2017,918.8,20278.99,1.667,0.599,0.0,0.276,371 2017,69,1744,438,8901,0.78,190.3792,30.6451,1.8083,0.0374,3273
45110,1650,193136,0,1650,371,119118.95,2018,645.74,20924.73,1.667,0.599,0.0,0.276,371 2018,36,1779,1204,10105,0.78,190.3792,30.6451,1.8083,0.0374,3001
47601,1650,193136,0,1650,371,119118.95,2019,2202.51,23127.24,1.667,0.599,0.0,0.276,371 2019,60,1839,908,11013,0.78,190.3792,30.6451,1.8083,0.0374,2944
50092,1650,193136,0,1650,371,119118.95,2020,1586.88,24714.12,1.667,0.599,0.0,0.276,371 2020,26,1865,475,11488,0.78,190.3792,30.6451,1.8083,0.0374,2812
2764,1650,193136,0,1650,372,198136.74,2001,358.64,358.64,2.0,0.242,0.0,0.207,372 2001,16,16,157,157,0.4,82.496,105.5065,1.3616,0.002,1826
5255,1650,193136,0,1650,372,198136.74,2002,606.64,965.28,2.0,0.242,0.0,0.207,372 2002,14,30,330,488,0.4,82.496,105.5065,1.3616,0.002,1728
7746,1650,193136,0,1650,372,198136.74,2003,944.96,1910.24,2.0,0.242,0.0,0.207,372 2003,45,75,439,927,0.4,82.496,105.5065,1.3616,0.002,1684
10237,1650,193136,0,1650,372,198136.74,2004,942.58,2852.82,2.0,0.242,0.0,0.207,372 2004,64,139,346,1273,0.4,82.496,105.5065,1.3616,0.002,1596
12728,1650,193136,0,1650,372,198136.74,2005,1753.38,4606.2,2.0,0.242,0.0,0.207,372 2005,113,252,1403,2676,0.4,82.496,105.5065,1.3616,0.002,1647
15219,1650,193136,0,1650,372,198136.74,2006,1231.2,5837.4,2.0,0.242,0.0,0.207,372 2006,104,356,682,3357,0.4,82.496,105.5065,1.3616,0.002,1916
17710,1650,193136,0,1650,372,198136.74,2007,2679.25,8516.65,2.0,0.242,0.0,0.207,372 2007,187,543,1446,4804,0.4,82.496,105.5065,1.3616,0.002,2502
20201,1650,193136,0,1650,372,198136.74,2008,1975.1,10491.75,2.0,0.242,0.0,0.207,372 2008,87,629,654,5458,0.4,82.496,105.5065,1.3616,0.002,1585
22692,1650,193136,0,1650,372,198136.74,2009,1345.31,11837.06,2.0,0.242,0.0,0.207,372 2009,45,674,620,6078,0.4,82.496,105.5065,1.3616,0.002,1801
25183,1650,193136,0,1650,372,198136.74,2010,2650.0,14487.06,2.0,0.242,0.0,0.207,372 2010,201,876,2892,8970,0.4,82.496,105.5065,1.3616,0.002,1754
27674,1650,193136,0,1650,372,198136.74,2011,3048.93,17535.99,2.0,0.242,0.0,0.207,372 2011,142,1018,1581,10551,0.4,82.496,105.5065,1.3616,0.002,2087
30165,1650,193136,0,1650,372,198136.74,2012,2817.4,20353.39,2.0,0.242,0.0,0.207,372 2012,228,1246,3079,13630,0.4,82.496,105.5065,1.3616,0.002,1922
32656,1650,193136,0,1650,372,198136.74,2013,3871.11,24224.5,2.0,0.242,0.0,0.207,372 2013,171,1418,2151,15781,0.4,82.496,105.5065,1.3616,0.002,2005
35147,1650,193136,0,1650,372,198136.74,2014,3037.55,27262.05,2.0,0.242,0.0,0.207,372 2014,198,1615,1566,17348,0.4,82.496,105.5065,1.3616,0.002,1859
37638,1650,193136,0,1650,372,198136.74,2015,2244.88,29506.92,2.0,0.242,0.0,0.207,372 2015,246,1861,1712,19060,0.4,82.496,105.5065,1.3616,0.002,1598
40129,1650,193136,0,1650,372,198136.74,2016,2759.52,32266.45,2.0,0.242,0.0,0.207,372 2016,196,2057,2076,21136,0.4,82.496,105.5065,1.3616,0.002,1625
42620,1650,193136,0,1650,372,198136.74,2017,3583.91,35850.36,2.0,0.242,0.0,0.207,372 2017,155,2212,1771,22907,0.4,82.496,105.5065,1.3616,0.002,1944
45111,1650,193136,0,1650,372,198136.74,2018,1197.77,37048.12,2.0,0.242,0.0,0.207,372 2018,144,2356,1622,24528,0.4,82.496,105.5065,1.3616,0.002,1764
47602,1650,193136,0,1650,372,198136.74,2019,1410.0,38458.12,2.0,0.242,0.0,0.207,372 2019,149,2505,1786,26314,0.4,82.496,105.5065,1.3616,0.002,1521
50093,1650,193136,0,1650,372,198136.74,2020,1842.92,40301.04,2.0,0.242,0.0,0.207,372 2020,130,2634,2390,28705,0.4,82.496,105.5065,1.3616,0.002,1916
2765,1650,193136,0,1650,373,170768.57,2001,664.45,664.45,2.0,0.321,0.0,0.198,373 2001,27,27,359,359,0.56,73.4871,19.2608,1.616,0.002,2735
5256,1650,193136,0,1650,373,170768.57,2002,621.49,1285.94,2.0,0.321,0.0,0.198,373 2002,38,65,362,721,0.56,73.4871,19.2608,1.616,0.002,2597
7747,1650,193136,0,1650,373,170768.57,2003,967.61,2253.55,2.0,0.321,0.0,0.198,373 2003,14,79,466,1188,0.56,73.4871,19.2608,1.616,0.002,2650
10238,1650,193136,0,1650,373,170768.57,2004,1862.67,4116.22,2.0,0.321,0.0,0.198,373 2004,70,149,612,1800,0.56,73.4871,19.2608,1.616,0.002,2593
12729,1650,193136,0,1650,373,170768.57,2005,3140.3,7256.52,2.0,0.321,0.0,0.198,373 2005,341,490,1706,3506,0.56,73.4871,19.2608,1.616,0.002,2351
15220,1650,193136,0,1650,373,170768.57,2006,1687.35,8943.87,2.0,0.321,0.0,0.198,373 2006,413,903,2096,5602,0.56,73.4871,19.2608,1.616,0.002,2764
17711,1650,193136,0,1650,373,170768.57,2007,3372.32,12316.2,2.0,0.321,0.0,0.198,373 2007,250,1153,3445,9047,0.56,73.4871,19.2608,1.616,0.002,3920
20202,1650,193136,0,1650,373,170768.57,2008,1248.05,13564.25,2.0,0.321,0.0,0.198,373 2008,89,1242,806,9853,0.56,73.4871,19.2608,1.616,0.002,2317
22693,1650,193136,0,1650,373,170768.57,2009,2584.41,16148.66,2.0,0.321,0.0,0.198,373 2009,169,1411,2099,11953,0.56,73.4871,19.2608,1.616,0.002,2600
25184,1650,193136,0,1650,373,170768.57,2010,3448.9,19597.56,2.0,0.321,0.0,0.198,373 2010,444,1855,2533,14485,0.56,73.4871,19.2608,1.616,0.002,2649
27675,1650,193136,0,1650,373,170768.57,2011,2283.48,21881.04,2.0,0.321,0.0,0.198,373 2011,60,1915,820,15305,0.56,73.4871,19.2608,1.616,0.002,3113
30166,1650,193136,0,1650,373,170768.57,2012,2653.22,24534.26,2.0,0.321,0.0,0.198,373 2012,144,2060,1587,16892,0.56,73.4871,19.2608,1.616,0.002,2632
32657,1650,193136,0,1650,373,170768.57,2013,1836.38,26370.64,2.0,0.321,0.0,0.198,373 2013,70,2130,771,17663,0.56,73.4871,19.2608,1.616,0.002,3129
35148,1650,193136,0,1650,373,170768.57,2014,1182.66,27553.3,2.0,0.321,0.0,0.198,373 2014,64,2194,731,18394,0.56,73.4871,19.2608,1.616,0.002,2717
37639,1650,193136,0,1650,373,170768.57,2015,703.55,28256.85,2.0,0.321,0.0,0.198,373 2015,25,2219,856,19250,0.56,73.4871,19.2608,1.616,0.002,2506
40130,1650,193136,0,1650,373,170768.57,2016,1235.58,29492.43,2.0,0.321,0.0,0.198,373 2016,82,2302,2062,21312,0.56,73.4871,19.2608,1.616,0.002,2419
42621,1650,193136,0,1650,373,170768.57,2017,1569.53,31061.96,2.0,0.321,0.0,0.198,373 2017,90,2392,2156,23468,0.56,73.4871,19.2608,1.616,0.002,2819
45112,1650,193136,0,1650,373,170768.57,2018,1693.7,32755.66,2.0,0.321,0.0,0.198,373 2018,39,2431,975,24443,0.56,73.4871,19.2608,1.616,0.002,2593
47603,1650,193136,0,1650,373,170768.57,2019,2738.59,35494.25,2.0,0.321,0.0,0.198,373 2019,146,2577,2228,26671,0.56,73.4871,19.2608,1.616,0.002,2401
50094,1650,193136,0,1650,373,170768.57,2020,2312.35,37806.6,2.0,0.321,0.0,0.198,373 2020,89,2666,1880,28551,0.56,73.4871,19.2608,1.616,0.002,2433
2766,1650,193136,0,1650,374,199690.97,2001,156.64,156.64,2.0,0.047,0.0,0.0,374 2001,0,0,17,17,0.14,43.0,13.191,0.302,0.002,1128
5257,1650,193136,0,1650,374,199690.97,2002,103.44,260.08,2.0,0.047,0.0,0.0,374 2002,7,7,151,168,0.14,43.0,13.191,0.302,0.002,1110
7748,1650,193136,0,1650,374,199690.97,2003,110.89,370.97,2.0,0.047,0.0,0.0,374 2003,3,10,84,253,0.14,43.0,13.191,0.302,0.002,1138
10239,1650,193136,0,1650,374,199690.97,2004,131.42,502.39,2.0,0.047,0.0,0.0,374 2004,6,16,99,351,0.14,43.0,13.191,0.302,0.002,1007
12730,1650,193136,0,1650,374,199690.97,2005,24.55,526.93,2.0,0.047,0.0,0.0,374 2005,0,16,20,371,0.14,43.0,13.191,0.302,0.002,1067
15221,1650,193136,0,1650,374,199690.97,2006,459.61,986.54,2.0,0.047,0.0,0.0,374 2006,26,42,286,657,0.14,43.0,13.191,0.302,0.002,1284
17712,1650,193136,0,1650,374,199690.97,2007,131.59,1118.13,2.0,0.047,0.0,0.0,374 2007,4,46,67,724,0.14,43.0,13.191,0.302,0.002,1396
20203,1650,193136,0,1650,374,199690.97,2008,175.28,1293.41,2.0,0.047,0.0,0.0,374 2008,0,46,33,757,0.14,43.0,13.191,0.302,0.002,1251
22694,1650,193136,0,1650,374,199690.97,2009,504.86,1798.27,2.0,0.047,0.0,0.0,374 2009,99,145,986,1743,0.14,43.0,13.191,0.302,0.002,1238
25185,1650,193136,0,1650,374,199690.97,2010,847.3,2645.57,2.0,0.047,0.0,0.0,374 2010,29,173,657,2399,0.14,43.0,13.191,0.302,0.002,1203
27676,1650,193136,0,1650,374,199690.97,2011,5.57,2651.14,2.0,0.047,0.0,0.0,374 2011,0,173,22,2421,0.14,43.0,13.191,0.302,0.002,1441
30167,1650,193136,0,1650,374,199690.97,2012,164.58,2815.73,2.0,0.047,0.0,0.0,374 2012,2,176,132,2553,0.14,43.0,13.191,0.302,0.002,1180
32658,1650,193136,0,1650,374,199690.97,2013,19.5,2835.22,2.0,0.047,0.0,0.0,374 2013,1,176,64,2617,0.14,43.0,13.191,0.302,0.002,1360
35149,1650,193136,0,1650,374,199690.97,2014,16.47,2851.69,2.0,0.047,0.0,0.0,374 2014,1,178,95,2712,0.14,43.0,13.191,0.302,0.002,1185
37640,1650,193136,0,1650,374,199690.97,2015,5.74,2857.43,2.0,0.047,0.0,0.0,374 2015,0,178,24,2735,0.14,43.0,13.191,0.302,0.002,1009
40131,1650,193136,0,1650,374,199690.97,2016,20.28,2877.72,2.0,0.047,0.0,0.0,374 2016,0,178,57,2792,0.14,43.0,13.191,0.302,0.002,1111
42622,1650,193136,0,1650,374,199690.97,2017,50.31,2928.03,2.0,0.047,0.0,0.0,374 2017,3,181,108,2900,0.14,43.0,13.191,0.302,0.002,1064
45113,1650,193136,0,1650,374,199690.97,2018,8.1,2936.12,2.0,0.047,0.0,0.0,374 2018,1,182,36,2937,0.14,43.0,13.191,0.302,0.002,1146
47604,1650,193136,0,1650,374,199690.97,2019,68.46,3004.58,2.0,0.047,0.0,0.0,374 2019,3,185,39,2976,0.14,43.0,13.191,0.302,0.002,1077
50095,1650,193136,0,1650,374,199690.97,2020,155.88,3160.46,2.0,0.047,0.0,0.0,374 2020,2,186,72,3048,0.14,43.0,13.191,0.302,0.002,1250
2767,1650,193136,0,1650,375,198116.57,2001,28.22,28.22,1.667,0.0,0.0,0.0,375 2001,5,5,40,40,0.01,46.3051,33.5261,0.6064,0.0015,1379
5258,1650,193136,0,1650,375,198116.57,2002,23.02,51.24,1.667,0.0,0.0,0.0,375 2002,5,10,143,183,0.01,46.3051,33.5261,0.6064,0.0015,1263
7749,1650,193136,0,1650,375,198116.57,2003,63.45,114.69,1.667,0.0,0.0,0.0,375 2003,7,17,190,373,0.01,46.3051,33.5261,0.6064,0.0015,1141
10240,1650,193136,0,1650,375,198116.57,2004,10.35,125.04,1.667,0.0,0.0,0.0,375 2004,2,19,16,390,0.01,46.3051,33.5261,0.6064,0.0015,1074
12731,1650,193136,0,1650,375,198116.57,2005,15.09,140.13,1.667,0.0,0.0,0.0,375 2005,3,22,48,438,0.01,46.3051,33.5261,0.6064,0.0015,1272
15222,1650,193136,0,1650,375,198116.57,2006,2.12,142.25,1.667,0.0,0.0,0.0,375 2006,1,23,22,460,0.01,46.3051,33.5261,0.6064,0.0015,1478
17713,1650,193136,0,1650,375,198116.57,2007,55.63,197.88,1.667,0.0,0.0,0.0,375 2007,22,45,308,768,0.01,46.3051,33.5261,0.6064,0.0015,1816
20204,1650,193136,0,1650,375,198116.57,2008,10.09,207.96,1.667,0.0,0.0,0.0,375 2008,1,45,92,861,0.01,46.3051,33.5261,0.6064,0.0015,1173
22695,1650,193136,0,1650,375,198116.57,2009,16.23,224.19,1.667,0.0,0.0,0.0,375 2009,2,48,65,926,0.01,46.3051,33.5261,0.6064,0.0015,1367
25186,1650,193136,0,1650,375,198116.57,2010,24.41,248.6,1.667,0.0,0.0,0.0,375 2010,8,55,277,1202,0.01,46.3051,33.5261,0.6064,0.0015,1239
27677,1650,193136,0,1650,375,198116.57,2011,8.42,257.02,1.667,0.0,0.0,0.0,375 2011,4,59,143,1346,0.01,46.3051,33.5261,0.6064,0.0015,1532
30168,1650,193136,0,1650,375,198116.57,2012,37.72,294.74,1.667,0.0,0.0,0.0,375 2012,6,65,234,1580,0.01,46.3051,33.5261,0.6064,0.0015,1552
32659,1650,193136,0,1650,375,198116.57,2013,179.22,473.96,1.667,0.0,0.0,0.0,375 2013,28,93,570,2150,0.01,46.3051,33.5261,0.6064,0.0015,1468
35150,1650,193136,0,1650,375,198116.57,2014,255.14,729.1,1.667,0.0,0.0,0.0,375 2014,16,109,618,2768,0.01,46.3051,33.5261,0.6064,0.0015,1340
37641,1650,193136,0,1650,375,198116.57,2015,305.91,1035.0,1.667,0.0,0.0,0.0,375 2015,13,121,465,3233,0.01,46.3051,33.5261,0.6064,0.0015,1156
40132,1650,193136,0,1650,375,198116.57,2016,122.89,1157.89,1.667,0.0,0.0,0.0,375 2016,6,127,589,3822,0.01,46.3051,33.5261,0.6064,0.0015,1204
42623,1650,193136,0,1650,375,198116.57,2017,105.07,1262.96,1.667,0.0,0.0,0.0,375 2017,20,147,755,4577,0.01,46.3051,33.5261,0.6064,0.0015,1493
45114,1650,193136,0,1650,375,198116.57,2018,42.53,1305.49,1.667,0.0,0.0,0.0,375 2018,3,150,225,4802,0.01,46.3051,33.5261,0.6064,0.0015,1319
47605,1650,193136,0,1650,375,198116.57,2019,94.5,1399.99,1.667,0.0,0.0,0.0,375 2019,22,172,376,5178,0.01,46.3051,33.5261,0.6064,0.0015,975
50096,1650,193136,0,1650,375,198116.57,2020,232.35,1632.33,1.667,0.0,0.0,0.0,375 2020,77,249,690,5868,0.01,46.3051,33.5261,0.6064,0.0015,1356
2768,1650,193136,0,1650,376,200132.01,2001,131.37,131.37,2.375,0.619,0.305,0.247,376 2001,12,12,207,207,0.53,310.4874,103.0,1.028,0.0124,1963
5259,1650,193136,0,1650,376,200132.01,2002,1061.98,1193.36,2.375,0.619,0.305,0.247,376 2002,93,105,795,1003,0.53,310.4874,103.0,1.028,0.0124,1845
7750,1650,193136,0,1650,376,200132.01,2003,420.29,1613.64,2.375,0.619,0.305,0.247,376 2003,37,143,547,1550,0.53,310.4874,103.0,1.028,0.0124,1742
10241,1650,193136,0,1650,376,200132.01,2004,113.64,1727.28,2.375,0.619,0.305,0.247,376 2004,6,149,277,1828,0.53,310.4874,103.0,1.028,0.0124,1642
12732,1650,193136,0,1650,376,200132.01,2005,123.9,1851.18,2.375,0.619,0.305,0.247,376 2005,13,162,256,2084,0.53,310.4874,103.0,1.028,0.0124,1656
15223,1650,193136,0,1650,376,200132.01,2006,157.68,2008.85,2.375,0.619,0.305,0.247,376 2006,22,184,348,2432,0.53,310.4874,103.0,1.028,0.0124,1996
17714,1650,193136,0,1650,376,200132.01,2007,224.78,2233.64,2.375,0.619,0.305,0.247,376 2007,32,215,543,2974,0.53,310.4874,103.0,1.028,0.0124,2034
20205,1650,193136,0,1650,376,200132.01,2008,63.34,2296.98,2.375,0.619,0.305,0.247,376 2008,3,218,153,3127,0.53,310.4874,103.0,1.028,0.0124,1659
22696,1650,193136,0,1650,376,200132.01,2009,126.05,2423.04,2.375,0.619,0.305,0.247,376 2009,21,240,474,3601,0.53,310.4874,103.0,1.028,0.0124,1823
25187,1650,193136,0,1650,376,200132.01,2010,281.93,2704.97,2.375,0.619,0.305,0.247,376 2010,24,264,748,4349,0.53,310.4874,103.0,1.028,0.0124,1521
27678,1650,193136,0,1650,376,200132.01,2011,170.9,2875.87,2.375,0.619,0.305,0.247,376 2011,23,287,355,4705,0.53,310.4874,103.0,1.028,0.0124,2175
30169,1650,193136,0,1650,376,200132.01,2012,1605.83,4481.7,2.375,0.619,0.305,0.247,376 2012,45,332,388,5092,0.53,310.4874,103.0,1.028,0.0124,1746
